Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
140,2.8932817440363578e-05,2.297455558370103e-06,3.339691102155484e-05,2.698719617910683e-05
141,2.903074819187168e-05,2.3020253951637887e-06,3.35014374286402e-05,2.7072794182458892e-05
142,2.9128755704732613e-05,2.30655684744784e-06,3.360597474966198e-05,2.7158495868206955e-05
143,2.922659659816418e-05,2.3109322981018496e-06,3.371000275365077e-05,2.7244457669439726e-05
144,2.9324683782760986e-05,2.315624074489435e-06,3.381490387255326e-05,2.7330301236361265e-05
145,2.9422536317724735e-05,2.3201553603751493e-06,3.391918653505854e-05,2.741607022471726e-05
146,2.952044233097695e-05,2.324759640203603e-06,3.4023647458525375e-05,2.7501653676154092e-05
147,2.9618213739013298e-05,2.329327416567271e-06,3.412794467294589e-05,2.7587695512920618e-05
148,2.9716208518948407e-05,2.334056124531943e-06,3.423276939429343e-05,2.7673739168676548e-05
149,2.9813857690896838e-05,2.3387112785732403e-06,3.433702659094706e-05,2.775937355181668e-05
150,2.9911590536357836e-05,2.343413318439235e-06,3.4441498428350314e-05,2.7845262593473308e-05
151,3.0009232432348654e-05,2.3482457146741114e-06,3.4546199458418414e-05,2.7931242584600113e-05
152,3.0106989652267657e-05,2.3529337463332462e-06,3.465061308816075e-05,2.801706978061702e-05
153,3.0204812355805187e-05,2.3578015374862766e-06,3.475548874121159e-05,2.8103197109885514e-05
154,3.030249281437136e-05,2.3625911363848148e-06,3.485992783680558e-05,2.8188922442495823e-05
155,3.0400091782212256e-05,2.367606596733144e-06,3.496496719890274e-05,2.827513344527688e-05
156,3.0497707120957786e-05,2.3724123842843214e-06,3.506944631226361e-05,2.8361138902255334e-05
157,3.059528462472372e-05,2.377321195315056e-06,3.517410368658602e-05,2.8447300792322494e-05
158,3.069288868573494e-05,2.38217779500607e-06,3.5278750146972016e-05,2.8533544536912814e-05
159,3.0790362870902754e-05,2.3870763913216044e-06,3.5383240174269304e-05,2.8619533622986637e-05
160,3.088780540565495e-05,2.3919662632627478e-06,3.548776658135466e-05,2.8705708245979622e-05
161,3.098525739915203e-05,2.39691150119701e-06,3.559234392014332e-05,2.879196654248517e-05
162,3.108278178842738e-05,2.4019568179909074e-06,3.569725595298223e-05,2.8878124794573523e-05
163,3.1180165387922897e-05,2.406918937207927e-06,3.58017859980464e-05,2.8964319426449947e-05
164,3.127756244794e-05,2.411958737463735e-06,3.59064870281145e-05,2.9050619559711777e-05
