Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
157,3.537211086950265e-05,4.498780853619659e-06,4.393159906612709e-05,3.2019626814872026e-05
158,3.5460870276438075e-05,4.488184894608647e-06,4.399954923428595e-05,3.2111693144543096e-05
159,3.5549712629290296e-05,4.477461408829443e-06,4.406735024531372e-05,3.2203872251557186e-05
160,3.5638434201246125e-05,4.466713424089329e-06,4.4135002099210396e-05,3.229594221920706e-05
161,3.5727227805182336e-05,4.455785966748062e-06,4.4202315621078014e-05,3.238845965825021e-05
162,3.581599230528809e-05,4.4449346625394754e-06,4.426972373039462e-05,3.248039502068423e-05
163,3.590485648601316e-05,4.43398620259457e-06,4.4337160943541676e-05,3.257299613323994e-05
164,3.599360934458673e-05,4.422971990730395e-06,4.4404321670299396e-05,3.2665531762177125e-05
165,3.6082287260796873e-05,4.411983817063871e-06,4.4471369619714096e-05,3.275787821621634e-05
166,3.61710786819458e-05,4.400934437764803e-06,4.4538443034980446e-05,3.285049388068728e-05
167,3.625985409598798e-05,4.389729124203259e-06,4.460528725758195e-05,3.294316047686152e-05
168,3.634857275756076e-05,4.378563704502001e-06,4.4672015064861625e-05,3.303541961940937e-05
169,3.643732125055976e-05,4.367273629960524e-06,4.4738637370755896e-05,3.312830449431203e-05
170,3.652616287581622e-05,4.355919464769023e-06,4.4805172365158796e-05,3.32210875058081e-05
171,3.661491646198556e-05,4.344671541574319e-06,4.487177648115903e-05,3.33136813424062e-05
172,3.670376318041235e-05,4.333504290708655e-06,4.493866072152741e-05,3.340638431836851e-05
173,3.6792476748814806e-05,4.322199401635063e-06,4.500513387029059e-05,3.34991273120977e-05
174,3.68811706721317e-05,4.310809829792336e-06,4.507148696575314e-05,3.359189213369973e-05
175,3.696991407196037e-05,4.299436423144199e-06,4.5137814595364034e-05,3.368439865880646e-05
176,3.705876733874902e-05,4.287972379713681e-06,4.520417132880539e-05,3.3777596399886534e-05
177,3.714738122653216e-05,4.276655004521736e-06,4.5270535338204354e-05,3.387019023648463e-05
178,3.723625777638517e-05,4.265039898847482e-06,4.533656101557426e-05,3.396334795979783e-05
179,3.732490004040301e-05,4.2534874586746686e-06,4.540239388006739e-05,3.405621100682765e-05
180,3.7413537211250517e-05,4.241883744316969e-06,4.546818308881484e-05,3.414911770960316e-05
181,3.750234754988924e-05,4.230378355126184e-06,4.553431790554896e-05,3.424210080993362e-05
182,3.759097817237489e-05,4.21883731127155e-06,4.560019442578778e-05,3.433498932281509e-05
183,3.767965754377656e-05,4.20717580764931e-06,4.5665794459637254e-05,3.442807792453095e-05
184,3.7768393667647615e-05,4.195459684466007e-06,4.573136902763508e-05,3.452117016422562e-05
185,3.785709923249669e-05,4.183858548333433e-06,4.579710730467923e-05,3.461439337115735e-05
186,3.7945815711282195e-05,4.172148413758105e-06,4.5862696424592286e-05,3.47074237652123e-05
187,3.803438012255356e-05,4.1604005319087346e-06,4.592802724801004e-05,3.4800505090970546e-05
188,3.812311551882885e-05,4.148794859275046e-06,4.599369640345685e-05,3.4893735573859885e-05
189,3.821175996563397e-05,4.13711322434261e-06,4.6059129090281203e-05,3.498650039546192e-05
190,3.830040586763062e-05,4.125479187652036e-06,4.612471457221545e-05,3.507977453409694e-05
191,3.838904667645693e-05,4.113669660363937e-06,4.618982711690478e-05,3.5172612115275115e-05
192,3.8477623456856235e-05,4.101817198473744e-06,4.6254892367869616e-05,3.526563523337245e-05
193,3.8566366856684906e-05,4.0900425114817e-06,4.6320190449478105e-05,3.5358909372007474e-05
194,3.865491453325376e-05,4.078337596947756e-06,4.6385350287891924e-05,3.54516705556307e-05
195,3.8743681943742556e-05,4.066466351764801e-06,4.6450510126305744e-05,3.554527575033717e-05
196,3.883226017933339e-05,4.054690001008148e-06,4.6515582653228194e-05,3.563843711162917e-05
197,3.8920892984606324e-05,4.042919079264771e-06,4.658066245610826e-05,3.5731689422391355e-05
198,3.900965966749936e-05,4.030989313531922e-06,4.6645651309518144e-05,3.582506542443298e-05
199,3.909819206455722e-05,4.019187406868603e-06,4.6710534661542624e-05,3.5918172216042876e-05
200,3.918688817066141e-05,4.0073955505505995e-06,4.677559991250746e-05,3.601137359510176e-05
201,3.92755275242962e-05,3.995597726328428e-06,4.684066152549349e-05,3.6104771425016224e-05
202,3.93641232221853e-05,3.983644496145611e-06,4.6905272029107437e-05,3.619813287514262e-05
203,3.945270364056341e-05,3.971767526840915e-06,4.696999894804321e-05,3.629134880611673e-05
204,3.9541302248835565e-05,3.960014596702215e-06,4.7034991439431906e-05,3.638453927123919e-05
205,3.962998889619485e-05,3.948085195149998e-06,4.7099802031880245e-05,3.6477915273280814e-05
206,3.9718473271932456e-05,3.936245669389696e-06,4.716440525953658e-05,3.6571142118191347e-05
207,3.9807017310522495e-05,3.924387045813598e-06,4.722897938336246e-05,3.6664059734903276e-05
208,3.989564356743358e-05,3.912576434118558e-06,4.729379725176841e-05,3.675746120279655e-05
209,3.998421307187528e-05,3.9007205956580794e-06,4.7358349547721446e-05,3.685053525259718e-05
210,4.007274401374161e-05,3.888815182666328e-06,4.7422883653780445e-05,3.6944100429536775e-05
211,4.016132152173668e-05,3.8770446240074535e-06,4.748758510686457e-05,3.703710899571888e-05
212,4.024995214422233e-05,3.86518507627144e-06,4.755221016239375e-05,3.713037585839629e-05
213,4.033842269564047e-05,3.853363496596186e-06,4.76167188026011e-05,3.7223788240225986e-05
214,4.042706787004136e-05,3.841515040044896e-06,4.768127837451175e-05,3.731696051545441e-05
215,4.051547657581978e-05,3.829697237745817e-06,4.7745703341206536e-05,3.740981992450543e-05
216,4.0604046080261466e-05,3.817895749359608e-06,4.781032839673571e-05,3.7503028579521924e-05
217,4.069254573551007e-05,3.806164354745698e-06,4.787492434843443e-05,3.759624814847484e-05
218,4.078108468092978e-05,3.7943149303061617e-06,4.79392874694895e-05,3.768958413274959e-05
219,4.0869521035347135e-05,3.782597561339963e-06,4.800379974767566e-05,3.7782414437970147e-05
220,4.095815675100312e-05,3.7708267784805336e-06,4.8068410251289606e-05,3.787593959714286e-05
221,4.1046534897759555e-05,3.759046422315128e-06,4.813264968106523e-05,3.7968824472045526e-05
222,4.113517716177739e-05,3.747187847924242e-06,4.819706009584479e-05,3.806224049185403e-05
223,4.1223661537515e-05,3.735422401062419e-06,4.826133590540849e-05,3.815527452388778e-05
224,4.131224923185073e-05,3.723782792645771e-06,4.8326048272429034e-05,3.824826126219705e-05
225,4.140061282669194e-05,3.7121152569246117e-06,4.83904113934841e-05,3.83411897928454e-05
226,4.1489212162559855e-05,3.700479397479108e-06,4.845503644901328e-05,3.8434387533925474e-05
227,4.157767762080766e-05,3.6887297450883656e-06,4.85192758787889e-05,3.852748704957776e-05
228,4.1666073957458136e-05,3.67706334486673e-06,4.858357351622544e-05,3.862047742586583e-05
229,4.175453432253562e-05,3.6654676999640867e-06,4.8648140364093706e-05,3.871372973662801e-05
230,4.184302451903932e-05,3.6537769213708663e-06,4.871243072557263e-05,3.880704753100872e-05
231,4.193146523903124e-05,3.642197199264609e-06,4.877692481386475e-05,3.8899906940059736e-05
232,4.2019999818876384e-05,3.630675143786925e-06,4.884155350737274e-05,3.8992951886029914e-05
233,4.210849074297585e-05,3.618972706353288e-06,4.890582204097882e-05,3.90862078347709e-05
234,4.219687398290262e-05,3.607421315569879e-06,4.8970174248097464e-05,3.917907451977953e-05
235,4.2285398376407104e-05,3.596036108349565e-06,4.903501758235507e-05,3.927212310372852e-05
236,4.237372122588568e-05,3.5844067251880533e-06,4.909910057904199e-05,3.936497523682192e-05
237,4.2462062992854044e-05,3.5729656517365815e-06,4.916356920148246e-05,3.945780554204248e-05
238,4.2550650687189775e-05,3.561456599184114e-06,4.922808147966862e-05,3.955098145524971e-05
239,4.26390499342233e-05,3.5500537311379373e-06,4.9292644689558074e-05,3.964380084653385e-05
240,4.2727591062430295e-05,3.5386102127234158e-06,4.93572442792356e-05,3.973702769144438e-05
241,4.281590227037668e-05,3.5273354420664613e-06,4.9421912990510464e-05,3.9829767047194764e-05
242,4.290434590075165e-05,3.5159228309518856e-06,4.948631612933241e-05,3.9922932046465576e-05
243,4.2992756061721596e-05,3.5047209137233734e-06,4.955112308380194e-05,4.0015587728703395e-05
244,4.308099960326217e-05,3.4933197108105214e-06,4.961533340974711e-05,4.0108305256580934e-05
245,4.316946360631846e-05,3.482097876710885e-06,4.968007488059811e-05,4.020084088551812e-05
246,4.325787813286297e-05,3.4709587479373612e-06,4.9744954594643787e-05,4.029366755275987e-05
247,4.334636832936667e-05,3.459691508311318e-06,4.9809554184321314e-05,4.038663973915391e-05
248,4.343491164036095e-05,3.4484504749287477e-06,4.9874299293151125e-05,4.0479684685124084e-05
249,4.352311952970922e-05,3.437336351721791e-06,4.9938909796765074e-05,4.057218029629439e-05
