Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
65,0.0137751149199903,0.001858627939146551,0.021130504086613655,0.010469029657542706
66,0.013773448513820768,0.001896567447809086,0.021347511559724808,0.010414071381092072
67,0.013773290710523724,0.0019334416605095667,0.021541504189372063,0.010365962982177734
68,0.013775871461257338,0.001970540081881013,0.021740885451436043,0.01031782291829586
69,0.013780014803633094,0.0020075983841720407,0.02193988487124443,0.010272215120494366
70,0.013786182673648,0.002043353320400533,0.022121665999293327,0.010230975225567818
71,0.013794289007782935,0.0020799930672254796,0.022321077063679695,0.010187887586653233
72,0.013803380513563753,0.0021151632669861257,0.022489139810204506,0.010152028873562813
73,0.013814489813521505,0.0021499062125318177,0.022669008001685143,0.010115468874573708
74,0.013826709501445293,0.002184578472759247,0.022846024483442307,0.010081138461828232
75,0.013840356077998876,0.002217249385870781,0.023002270609140396,0.010050980374217033
76,0.013855526894330979,0.0022508989724125323,0.023177223280072212,0.010018257424235344
77,0.013871406391263007,0.002282571662099087,0.02332203835248947,0.00999304000288248
78,0.01388870327733457,0.002313546636725849,0.023469895124435425,0.009966676123440266
79,0.01390691307373345,0.002344374468651658,0.023618925362825394,0.009942165575921535
80,0.013926112269982695,0.002372932802591373,0.02374504879117012,0.009922937490046024
81,0.01394619612954557,0.002401884852031505,0.02388395555317402,0.009898504242300987
82,0.013966914089396596,0.002429375112495331,0.024007022380828857,0.009882837533950806
83,0.013988512782379985,0.0024557194515827997,0.024122241884469986,0.009865677915513515
84,0.014010560549795627,0.002481340048563125,0.024240825325250626,0.009850062429904938
85,0.01403338416479528,0.0025049091211745977,0.02433466911315918,0.009840128943324089
86,0.01405723426491022,0.002528702206076814,0.024444352835416794,0.00982410553842783
87,0.014081254387274384,0.0025508956801620717,0.024532528594136238,0.009817473590373993
88,0.014105786737054586,0.0025716439594831012,0.02461477927863598,0.009807609021663666
89,0.014130905736237764,0.0025919910908059644,0.024701016023755074,0.00980177242308855
90,0.014156519705429672,0.0026103872400163168,0.024765850976109505,0.009800875559449196
91,0.014182776883244515,0.002628345836790805,0.02483772300183773,0.009793001227080822
92,0.01420944593846798,0.0026450109397285625,0.024891473352909088,0.00979528296738863
93,0.014236405408009887,0.0026601997322776207,0.024942928925156593,0.009794071316719055
94,0.014264181638136506,0.0026748843477674366,0.02499283291399479,0.009796538390219212
95,0.014292430179193617,0.002687259045940646,0.025018995627760887,0.00980510376393795
96,0.014320732662454247,0.0026996268664838136,0.025056667625904083,0.00980517826974392
97,0.014350120276212693,0.002710835298905473,0.02506876550614834,0.009816783480346203
98,0.01437968253158033,0.0027196753621383843,0.02508225291967392,0.009827340953052044
99,0.014409690545871854,0.002728945411748736,0.02510293759405613,0.009835878387093544
100,0.014440859844908118,0.0027365692132569133,0.025096679106354713,0.009850835427641869
101,0.014394246563315392,0.002749858552875509,0.025041155517101288,0.009782222099602222
102,0.014360507857054472,0.002760746717902368,0.02498416043817997,0.009733014740049839
103,0.014335716217756271,0.0027697285140430004,0.02492334693670273,0.009697617962956429
104,0.014318080646917223,0.002777030526066576,0.02485777623951435,0.009673374705016613
105,0.014306490672752262,0.0027827864848595533,0.02478639781475067,0.009658720344305038
106,0.014300203891471028,0.0027871169216096433,0.024708911776542664,0.0096524553373456
107,0.01429869631305337,0.0027900901551586935,0.02462458424270153,0.009653766639530659
